date,BTC,ETH,XRP,USDT,BCH,BSV,LTC,EOS,BNB,XTZ,LINK,XLM,XMR,ADA,HT,TRX,USDC,DASH,CRO,ETC,NEO,MIOTA,XEM,ZEC,INO,MKR,ONT,PAX,DOGE,BAT,VET,BTG,TUSD,LSK,DCR,QTUM,INB,THR,ZB,ZRX,CNX,KCS,REP,WAVES,BCD,PZM,XIN,RVN,SNX,OMG,MCO,NANO,ENJ,THETA,CENNZ,BTM,HOT,ABBC,DGB,KMD,SEELE,MOF,KBC,ICX,KNC,MONA,STEEM,DX,XET,NEXO,SC,DGD,SNT,ZEN,BTS,HC,BCN,NRG,XVG,IOST,ZIL,BCZERO,REN,GNT,BNK,EURS,ARDR,AE,XZC,ELF,QNT,GXC,MANA,PLC,NPXS,ECOREAL,STRAT,MAID,RLC,CRPT,RCN,ETN,DGTX,ELA,DTR,TOMO,SAI,ADK,CSC,LA,ETP,ENG,CCC,EKT,ICON,WICC,LRC,TRUE,AION,QBIT,ARK,RDD,BZ,DRG,DCN,TNT,DIVI,VEST,BRD,ILC,FUN,NAS,VERI,IGNIS,WAN,NULS,BNT,LOKI,PPT,IOTX,YOU,EDC,XMX,R,FTM,WINK
04/10/2019,8205.94,176.99,0.253935,1.01,223.25,83.66,56.85,3.02,15.76,0.923275,1.98,0.059095,57.67,0.039667,3.19,0.014708,1.01,70.12,0.036476,4.62,7.43,0.271784,0.040277,37.42,1.85,445.15,0.616584,1.01,0.00236,0.187199,0.00345,7.72,1,0.882751,16.9,1.7,0.331265,1547.47,0.298817,0.22089,0.249097,1.12,8.21,0.893932,0.488949,0.36174,183.28,0.031209,0.491048,0.842071,2.88,0.739463,0.064342,0.088572,0.084792,0.057218,0.000724,0.215361,0.00741,0.617295,0.049,0.469682,0.023689,0.170547,0.188597,1.19,0.146948,0.000502,0.191183,0.089961,0.001658,12.67,0.012596,3.49,0.029138,1.64,0.000433,2.88,0.003298,0.005391,0.005382,0.017936,0.041722,0.046641,0.001311,1.09,0.057993,0.160634,5.3,0.078377,6.48,0.435226,0.030928,7.08,0.000234,0.093759,0.349474,0.160005,0.251578,0.541713,0.040772,0.004084,0.035525,1.99,0.037092,0.322571,1.01,3.29,0.000341,0.065101,0.530006,0.400538,0.013698,0.163808,0.008791,0.124023,0.033323,0.234666,0.068938,32.27,0.18109,0.001062,0.273426,0.09517,0.000059,0.056534,0.01142,0.002835,0.234424,0.03338,0.003792,0.482775,12.29,0.025332,0.204583,0.385003,0.350213,0.3094,0.42739,0.003749,0.05414,0.005976,0.002255,0.049891,0.010821,0.000169
05/10/2019,8151.5,176.35,0.253457,1,223.17,82.51,56.84,2.99,15.72,0.912535,1.97,0.059049,56.5,0.03973,3.14,0.015113,0.998863,70.59,0.035152,4.62,7.36,0.276467,0.039838,36.98,1.8,442.89,0.624063,0.999199,0.002322,0.197001,0.003418,7.97,0.998366,0.861478,17.22,1.72,0.356748,1536.62,0.295306,0.221005,0.248852,1.09,8.25,0.919407,0.479557,0.38065,181.23,0.031698,0.482801,0.836648,2.89,0.749684,0.066273,0.091655,0.085332,0.056331,0.000715,0.209231,0.007429,0.603531,0.055404,0.399486,0.023294,0.171086,0.198651,1.2,0.144444,0.000481,0.186858,0.092261,0.001698,12.59,0.01279,3.57,0.028913,1.59,0.000452,2.68,0.003353,0.005297,0.00537,0.018282,0.0435,0.048669,0.001302,1.09,0.057774,0.158762,5.91,0.078119,6.17,0.424946,0.030632,7.51,0.000233,0.059372,0.345029,0.158033,0.236207,0.547592,0.04081,0.004007,0.034936,1.93,0.036943,0.320283,1,3.56,0.000348,0.059936,0.503993,0.355473,0.013698,0.162364,0.00868,0.124376,0.033923,0.23196,0.068482,32.24,0.182586,0.001058,0.271443,0.08916,0.000065,0.052266,0.011302,0.002886,0.239532,0.033242,0.003826,0.487827,11.93,0.025325,0.201173,0.380725,0.346915,0.313121,0.460158,0.003667,0.048342,0.005965,0.002063,0.049127,0.010644,0.000169
06/10/2019,7988.16,173.06,0.257705,1.01,223.41,82.15,55.41,2.95,15.35,0.876948,2.19,0.059092,55.5,0.039324,3.05,0.014789,1.01,70.54,0.034439,4.55,7.24,0.270331,0.03942,36.22,1.59,435.64,0.611959,1.01,0.002346,0.188637,0.003385,7.82,1.01,0.858489,16.94,1.7,0.338308,1508.63,0.296361,0.213963,0.240241,1.07,8.2,0.885606,0.466371,0.376554,181.17,0.030843,0.4536,0.886968,2.91,0.721704,0.061236,0.087891,0.089495,0.056376,0.000699,0.196362,0.007281,0.60002,0.054831,0.463278,0.022815,0.167312,0.187144,1.18,0.141216,0.00047,0.176707,0.089559,0.001624,12.33,0.012778,3.42,0.028,1.55,0.000407,2.69,0.003273,0.005146,0.00592,0.018408,0.043557,0.048634,0.001278,1.1,0.056161,0.173084,5.67,0.076667,5.97,0.409896,0.028284,6.93,0.00022,0.065081,0.327278,0.151297,0.229358,0.525241,0.037677,0.003957,0.034549,1.9,0.036119,0.320368,1.02,3.41,0.000332,0.057204,0.461072,0.332789,0.013698,0.160736,0.01,0.125898,0.032963,0.232069,0.068254,31.62,0.180412,0.00096,0.271392,0.08681,0.000056,0.053179,0.010725,0.002804,0.244446,0.032527,0.003648,0.505899,11.4,0.02514,0.194537,0.370196,0.334173,0.285846,0.426973,0.00474,0.052617,0.005971,0.001942,0.049644,0.010484,0.000169
07/10/2019,8245.62,181.19,0.275685,1.01,234.24,84.4,57.79,3.19,16.13,0.906686,2.4,0.061397,56.55,0.041672,3.17,0.016355,1.01,71.47,0.035677,4.69,7.52,0.284115,0.040591,37.67,1.87,455.44,0.641352,1.01,0.00239,0.194906,0.003479,8.22,1.01,0.936065,17.3,1.79,0.391093,1555.62,0.300513,0.221041,0.248961,1.11,8.44,0.915254,0.494216,0.375904,184.78,0.032207,0.469417,0.906838,3.05,0.754049,0.064775,0.091113,0.078461,0.057712,0.000721,0.226537,0.007789,0.620167,0.056383,0.445047,0.02242,0.17336,0.194313,1.18,0.144444,0.000517,0.182256,0.094482,0.001727,12.95,0.013186,3.47,0.028823,1.62,0.000446,2.83,0.003543,0.005279,0.005864,0.018735,0.044994,0.050045,0.001318,1.1,0.056578,0.18089,5.74,0.077367,6.57,0.421289,0.030553,7.31,0.000221,0.068036,0.355373,0.152031,0.251706,0.579148,0.041064,0.004006,0.035341,1.93,0.036245,0.337182,1,3.34,0.000332,0.06078,0.470521,0.344129,0.013698,0.159898,0.01,0.129995,0.033735,0.233595,0.074916,32.93,0.185055,0.001051,0.271188,0.087841,0.000045,0.060437,0.010804,0.002834,0.251189,0.032714,0.00399,0.526462,12.24,0.025334,0.202932,0.375158,0.348963,0.313881,0.497217,0.005936,0.054023,0.006247,0.002049,0.04934,0.011056,0.000169
08/10/2019,8228.78,182.02,0.278459,1.01,232.36,84.54,57.4,3.18,16.11,0.899704,2.58,0.061886,55.87,0.041441,3.19,0.017078,1.01,71.38,0.035201,4.65,7.56,0.277035,0.041195,36.85,1.82,453.48,0.639247,1.01,0.002346,0.211477,0.003603,8.07,1,0.917716,17.1,1.81,0.409502,1552.97,0.298382,0.260835,0.25139,1.13,8.48,0.913956,0.507918,0.388801,190.23,0.032046,0.467602,0.910094,3.13,0.802232,0.066585,0.094087,0.097435,0.058317,0.000711,0.222271,0.007879,0.631204,0.057914,0.457811,0.020154,0.179446,0.201262,1.19,0.149088,0.000497,0.179109,0.093869,0.001951,13.5,0.013698,3.51,0.028903,1.6,0.000417,2.73,0.003858,0.005076,0.00623,0.018636,0.050651,0.053014,0.001318,1.1,0.059018,0.176318,5.6,0.081078,6.61,0.43324,0.031737,7.68,0.000222,0.085361,0.359915,0.14903,0.280252,0.624592,0.041475,0.003907,0.035468,1.97,0.035623,0.354684,1.01,3.27,0.000335,0.060401,0.495578,0.326902,0.013698,0.15963,0.01,0.127249,0.033742,0.232947,0.078226,33.02,0.191559,0.00107,0.279057,0.088194,0.000049,0.059775,0.011345,0.002972,0.267887,0.032135,0.004128,0.546017,13.72,0.026078,0.216324,0.373427,0.350101,0.340094,0.589141,0.00587,0.055086,0.006096,0.00206,0.0482,0.01193,0.000169
09/10/2019,8595.74,193.29,0.281627,1.01,239.44,91.41,59.43,3.25,17.81,0.942926,2.8,0.063355,57.45,0.042629,3.27,0.016984,1,74.12,0.035851,5.07,7.8,0.280652,0.042343,38.28,1.94,538.31,0.658747,1,0.002388,0.207543,0.003816,8.49,1,0.90675,17.25,1.86,0.617268,1621.58,0.306565,0.255992,0.257917,1.15,8.69,0.932486,0.540373,0.400197,197.2,0.033236,0.49592,0.922806,3.51,0.808723,0.064707,0.092587,0.120992,0.060411,0.000817,0.229433,0.008422,0.607476,0.067987,0.47844,0.021057,0.180832,0.195008,1.2,0.145686,0.000526,0.16464,0.095835,0.001933,13.73,0.013966,3.47,0.028933,1.64,0.000425,2.76,0.003757,0.005168,0.006197,0.01842,0.062642,0.053226,0.001374,1.1,0.058183,0.176525,6.04,0.083765,6.71,0.460584,0.031419,7.55,0.000227,0.088637,0.363559,0.153913,0.285913,0.747111,0.042342,0.003741,0.037398,1.97,0.036987,0.36032,1,3.28,0.000337,0.062563,0.470895,0.31913,0.013698,0.154812,0.01,0.130168,0.033526,0.235295,0.073891,35.37,0.186819,0.001046,0.273722,0.087038,0.000057,0.064161,0.011179,0.002951,0.267211,0.033149,0.004344,0.567333,22.5,0.026491,0.239416,0.383929,0.364503,0.350376,0.634922,0.006257,0.055829,0.006168,0.002108,0.050649,0.012713,0.000172
10/10/2019,8586.47,191.66,0.272073,1,230.11,88.73,57.78,3.16,17.57,0.915035,2.64,0.061946,55.95,0.041661,3.43,0.016313,1,72.8,0.036476,4.85,7.51,0.277306,0.040834,37.56,1.93,534.05,0.647445,1,0.002332,0.195556,0.003751,8.27,1,0.887323,16.81,1.81,0.577914,1617.69,0.302813,0.272265,0.262237,1.16,8.56,0.904029,0.530842,0.401048,188.56,0.037994,0.509545,0.893689,3.41,0.777156,0.063687,0.08912,0.122552,0.059848,0.000819,0.230066,0.008456,0.593799,0.064443,0.513009,0.019212,0.174199,0.198507,1.2,0.140475,0.000537,0.160887,0.088027,0.00202,15.21,0.013434,3.47,0.028197,1.59,0.000429,2.79,0.003632,0.004977,0.006499,0.018898,0.05947,0.052439,0.001291,1.1,0.056778,0.18513,5.98,0.080928,6.58,0.491925,0.029737,7.24,0.000216,0.088737,0.359035,0.152389,0.292075,0.705529,0.042077,0.003878,0.037879,1.97,0.036383,0.354119,0.999448,3.36,0.000338,0.06107,0.439263,0.319744,0.013698,0.148867,0.01,0.127784,0.032893,0.237529,0.072016,34.91,0.185092,0.001032,0.276562,0.091939,0.000051,0.059674,0.011567,0.003061,0.288689,0.036557,0.004206,0.550677,19.84,0.02566,0.21835,0.366241,0.357418,0.362468,0.560056,0.005912,0.056108,0.006228,0.002084,0.051131,0.011982,0.000172
11/10/2019,8321.76,182.57,0.271099,1.01,222.59,84.61,56.3,3.14,16.71,0.914116,2.77,0.060821,54.48,0.040623,3.37,0.015993,1.01,70.5,0.034694,4.68,7.31,0.271703,0.03943,36.4,1.92,507.65,0.650465,1.01,0.002345,0.190393,0.003654,7.58,1.01,0.851341,16.32,1.8,0.565255,1567.72,0.299108,0.259014,0.252038,1.17,8.27,0.855711,0.505059,0.396185,181.96,0.035588,0.495896,0.84289,3.38,0.773693,0.061941,0.097574,0.110486,0.057235,0.000804,0.219353,0.008399,0.631816,0.058313,0.522726,0.018797,0.167838,0.18854,1.16,0.136164,0.000504,0.163312,0.087109,0.002037,13.54,0.012761,3.35,0.027854,1.55,0.000413,2.62,0.003738,0.004881,0.00601,0.018774,0.059196,0.051057,0.001167,1.09,0.056134,0.175795,5.59,0.079411,6.18,0.469758,0.030899,6.89,0.000208,0.0854,0.338101,0.139906,0.262693,0.676603,0.038398,0.003751,0.036232,1.91,0.034999,0.351621,1,3.58,0.000317,0.062502,0.415486,0.311806,0.013698,0.142319,0.00888,0.123596,0.032175,0.227596,0.070159,33.14,0.190381,0.000999,0.274269,0.080775,0.000058,0.059749,0.010574,0.002758,0.270798,0.032099,0.004034,0.50628,16.76,0.024654,0.208414,0.350746,0.339054,0.342136,0.497724,0.006382,0.058647,0.006111,0.002009,0.051015,0.012601,0.000172
12/10/2019,8336.56,180.83,0.273191,1,225.1,87.14,55.98,3.09,17.28,0.8931,2.61,0.059629,53.81,0.040542,3.43,0.015741,1,71.11,0.034591,4.73,7.3,0.269868,0.039538,36.71,1.91,507.39,0.634269,1,0.00234,0.19736,0.003693,7.55,1,0.839204,16.19,1.78,0.568983,1571.96,0.299355,0.258431,0.250653,1.14,8.22,0.84488,0.499596,0.402318,180.52,0.038488,0.483834,0.835186,3.51,0.773224,0.063471,0.0922,0.103945,0.058025,0.0008,0.21677,0.008608,0.607868,0.055954,0.582477,0.019301,0.165419,0.195818,1.17,0.137019,0.000515,0.149911,0.090444,0.002291,13.52,0.012561,3.36,0.027508,1.53,0.000445,2.58,0.003696,0.005027,0.005795,0.018285,0.061828,0.051733,0.001171,1.09,0.055423,0.174637,5.51,0.076646,5.88,0.467677,0.032031,6.96,0.000212,0.08244,0.339597,0.150474,0.295086,0.66075,0.039029,0.003702,0.036114,1.9,0.035082,0.343206,0.999531,3.53,0.000325,0.063654,0.38836,0.331778,0.013698,0.152734,0.008941,0.123574,0.032562,0.207167,0.067972,33,0.201636,0.001,0.271804,0.075022,0.000054,0.058432,0.010727,0.002904,0.285718,0.030762,0.00402,0.5094,19.33,0.025083,0.202577,0.361805,0.337973,0.346941,0.507096,0.005996,0.066316,0.006162,0.002002,0.05022,0.013041,0.000172
13/10/2019,8321.01,182.08,0.277765,1,224.12,86.66,56.71,3.12,18.31,0.903695,2.5,0.060136,53.53,0.041325,3.42,0.016137,1,70.91,0.034656,4.76,7.35,0.278966,0.03929,37.07,1.83,501.76,0.639343,1,0.002447,0.20331,0.003598,7.84,1,0.817489,16.13,1.8,0.631419,1570.03,0.29823,0.292006,0.250573,1.13,8.34,0.844789,0.493972,0.410417,182.08,0.036525,0.535082,0.829953,3.72,0.772631,0.063295,0.099606,0.086911,0.057205,0.000803,0.221233,0.008693,0.606019,0.051928,0.51524,0.020956,0.172123,0.192998,1.16,0.137429,0.000532,0.13189,0.092239,0.002256,15.29,0.01287,3.36,0.027482,1.51,0.000417,2.54,0.003722,0.00494,0.005717,0.018504,0.060647,0.052315,0.001168,1.1,0.055412,0.178853,5.5,0.079991,5.81,0.463113,0.032015,7.08,0.00021,0.083491,0.349421,0.146364,0.331424,0.646059,0.038191,0.003662,0.036248,1.89,0.03499,0.333413,1,3.23,0.000344,0.05768,0.354431,0.31601,0.013698,0.141781,0.008941,0.124543,0.031952,0.20975,0.069037,33.29,0.210789,0.001052,0.272898,0.061327,0.000061,0.055692,0.010833,0.002903,0.303657,0.029483,0.003977,0.485243,19.77,0.025396,0.204963,0.351154,0.335127,0.339341,0.531031,0.006022,0.065898,0.006239,0.001962,0.049406,0.012226,0.000166
14/10/2019,8374.69,186.96,0.296523,1,228.59,87.21,56.98,3.17,18.46,0.941266,2.54,0.064925,53.02,0.041789,3.72,0.016732,1,71.32,0.034432,4.8,7.47,0.284663,0.038653,37.22,1.92,511.24,0.64186,1,0.002545,0.215282,0.003644,7.94,1,0.812472,16.15,1.83,0.690423,1578.9,0.30481,0.331007,0.25121,1.13,8.29,0.876605,0.489431,0.401017,183.23,0.03641,0.528678,0.828869,3.59,0.784016,0.062854,0.096838,0.119745,0.057957,0.000818,0.221144,0.008678,0.600996,0.055937,0.524588,0.023267,0.173827,0.198141,1.14,0.137751,0.000564,0.116884,0.093208,0.002312,14.48,0.013108,3.46,0.02753,1.49,0.000361,2.49,0.003915,0.004949,0.005743,0.01875,0.066177,0.052155,0.001176,1.1,0.054718,0.195442,5.43,0.082618,5.78,0.463556,0.032968,6.73,0.000209,0.086498,0.37274,0.136591,0.308375,0.571598,0.037774,0.003802,0.038969,1.9,0.036306,0.341796,1.01,3.62,0.000345,0.060277,0.343565,0.313114,0.013698,0.16726,0.03088,0.123494,0.031458,0.213959,0.069599,34.22,0.210628,0.001089,0.272357,0.079057,0.000054,0.062686,0.010687,0.002941,0.298037,0.030979,0.004033,0.486979,18.18,0.025149,0.213069,0.347113,0.354813,0.31829,0.517736,0.005912,0.06305,0.006431,0.001999,0.051395,0.012629,0.000167
15/10/2019,8205.37,181.41,0.288702,1,222.83,89.52,54.94,2.99,18.54,0.907378,2.39,0.064264,52.19,0.039766,3.63,0.015744,1,71.65,0.034295,4.57,7.4,0.280802,0.038005,37.02,1.89,495.81,0.638542,1,0.00251,0.222573,0.003457,8.15,1,0.790353,15.74,1.75,0.654143,1547.48,0.301106,0.317968,0.250443,1.11,8.29,0.859822,0.50386,0.376481,171.08,0.034163,0.50951,0.800682,3.53,0.862932,0.061237,0.090025,0.104363,0.057525,0.000803,0.217401,0.008154,0.581799,0.054403,0.54042,0.022101,0.168468,0.196773,1.1,0.133117,0.000573,0.145827,0.093746,0.002123,13.52,0.012629,3.5,0.02626,1.49,0.000406,2.32,0.003797,0.004712,0.005593,0.017928,0.062839,0.050965,0.001137,1.1,0.054038,0.196471,5.14,0.07952,5.44,0.567675,0.033114,6.82,0.000201,0.10929,0.371105,0.139233,0.339817,0.589229,0.039864,0.003768,0.040477,1.92,0.036109,0.340182,1.01,3.38,0.000329,0.059386,0.342542,0.300918,0.013698,0.173865,0.009723,0.122481,0.032144,0.210124,0.068197,33.23,0.199621,0.000986,0.272085,0.071624,0.000049,0.071858,0.010689,0.00284,0.301697,0.031129,0.003825,0.480297,18.1,0.024272,0.20077,0.333961,0.340393,0.334035,0.481507,0.00543,0.059805,0.006424,0.001941,0.050491,0.01273,0.000167
16/10/2019,8047.53,176.01,0.28464,1.01,218.2,88.35,52.92,2.95,17.84,0.876968,2.39,0.062401,55.09,0.038741,3.48,0.015287,1,68.5,0.033563,4.45,7.05,0.273179,0.03689,36.1,1.86,484.5,0.608918,1.01,0.002607,0.219856,0.003353,8.17,1.01,0.749027,14.92,1.69,0.649671,1519.85,0.297495,0.310213,0.249045,1.05,8.16,0.825649,0.451473,0.400182,175.7,0.032229,0.562548,0.775478,3.62,0.809741,0.058264,0.089704,0.093931,0.05601,0.000769,0.214279,0.007894,0.558986,0.052234,0.539989,0.021346,0.169069,0.183762,1.09,0.140221,0.000551,0.149581,0.094671,0.002001,12.71,0.012412,3.32,0.025924,1.43,0.000399,2.99,0.003469,0.004447,0.005198,0.018391,0.05762,0.047734,0.001126,1.1,0.052119,0.182835,4.92,0.078018,5.31,0.518286,0.032664,6.81,0.000187,0.110972,0.343993,0.138537,0.356511,0.566547,0.03747,0.003668,0.042613,1.83,0.035148,0.326948,1.01,2.81,0.000318,0.060664,0.343849,0.286138,0.013698,0.172369,0.009167,0.119382,0.030339,0.205252,0.066381,32.16,0.195458,0.001024,0.268182,0.049382,0.000052,0.073109,0.009641,0.002732,0.318263,0.031133,0.003566,0.447863,17,0.023531,0.192038,0.32618,0.325916,0.329511,0.470428,0.00465,0.058148,0.007215,0.001885,0.049974,0.011337,0.000167
17/10/2019,8103.91,178.03,0.302315,1,221.43,89.69,54.88,2.96,18.57,0.895843,2.42,0.064547,56.05,0.039524,3.5,0.015442,1,69.27,0.033651,4.51,7.29,0.277802,0.043361,36.31,1.86,488.27,0.604828,1,0.002755,0.222175,0.003453,8.41,1,0.790776,14.5,1.75,0.626386,1530.76,0.301148,0.31527,0.267057,1.09,8.13,0.842169,0.474283,0.416509,177.33,0.032916,0.660846,0.796989,3.5,0.838224,0.058315,0.091657,0.100285,0.057029,0.000867,0.216357,0.007996,0.573925,0.053665,0.557112,0.021426,0.162246,0.190379,1.09,0.147861,0.00053,0.160119,0.092608,0.002224,13.44,0.012739,3.31,0.026162,1.47,0.000385,2.58,0.003634,0.004587,0.005396,0.018281,0.056727,0.048304,0.001054,1.11,0.05301,0.19202,4.9,0.082259,6.12,0.497671,0.032119,6.7,0.00019,0.109144,0.340715,0.145592,0.35612,0.569661,0.038301,0.003731,0.048865,1.86,0.035381,0.321831,1.01,2.84,0.00031,0.060618,0.356302,0.294399,0.013698,0.165117,0.009314,0.118309,0.030663,0.214175,0.067269,32.57,0.200958,0.00105,0.268416,0.06311,0.000051,0.071049,0.00984,0.002832,0.325273,0.031981,0.003612,0.460434,17.11,0.023304,0.198221,0.33132,0.333898,0.326449,0.446784,0.004492,0.055175,0.007682,0.001919,0.051333,0.012297,0.000167
18/10/2019,7973.21,173.62,0.295005,1,212.65,90.46,53.49,2.89,18.25,0.877796,2.36,0.063717,56.51,0.038073,3.46,0.015416,1,68.17,0.033136,4.44,7.13,0.271731,0.040246,35.98,1.85,487.65,0.588306,1,0.002706,0.219235,0.003383,7.69,1,0.77975,14.46,1.7,0.63569,1508.4,0.297906,0.300922,0.27687,1.08,8.28,0.806387,0.452982,0.416575,173.11,0.031224,0.653136,0.772206,3.38,0.798839,0.057494,0.086973,0.112709,0.056191,0.000864,0.23479,0.007773,0.559345,0.055065,0.555704,0.021281,0.155009,0.185446,1.09,0.14054,0.000524,0.163451,0.093182,0.002053,12.65,0.012458,3.29,0.025391,1.41,0.000388,2.63,0.003467,0.004367,0.005183,0.018107,0.053759,0.045691,0.000939,1.11,0.051426,0.185698,4.82,0.083271,5.74,0.478029,0.029978,6.73,0.000181,0.105942,0.321492,0.125479,0.324097,0.557741,0.037455,0.003601,0.045176,1.83,0.03424,0.329547,1,2.78,0.000316,0.060825,0.354275,0.289974,0.013698,0.156823,0.008966,0.114655,0.029583,0.205937,0.064455,31.72,0.198539,0.000957,0.26138,0.064164,0.00005,0.071043,0.010063,0.003004,0.317302,0.033342,0.003506,0.450032,15.89,0.023861,0.190062,0.324237,0.329045,0.317148,0.414406,0.004393,0.052387,0.007519,0.00184,0.05045,0.011374,0.000167
19/10/2019,7988.56,172.91,0.293022,1.01,213.98,90.3,54.03,2.88,18.29,0.865266,2.36,0.06309,54.7,0.039225,3.41,0.015525,1,67.72,0.033052,4.45,7.16,0.26915,0.040668,36.05,1.85,494.08,0.587684,1.01,0.002743,0.212369,0.003348,7.53,1,0.765066,14.26,1.69,0.656574,1514.15,0.298041,0.319273,0.282031,1.08,8.18,0.804859,0.459107,0.436486,176.66,0.031679,0.65889,0.769487,3.36,0.791783,0.056792,0.08316,0.110519,0.056302,0.000943,0.265686,0.007623,0.558303,0.054435,0.562965,0.021573,0.153915,0.184619,1.09,0.143055,0.00052,0.183194,0.094904,0.00206,12.73,0.01262,3.94,0.025557,1.42,0.000394,2.43,0.003465,0.004307,0.005179,0.018586,0.05497,0.045809,0.00104,1.11,0.051969,0.181794,4.99,0.082075,5.57,0.484874,0.029585,6.75,0.00018,0.110375,0.318738,0.126653,0.308998,0.563052,0.036784,0.003576,0.047167,1.81,0.033973,0.31428,1.01,2.75,0.000303,0.063561,0.342607,0.289602,0.013698,0.14659,0.008797,0.115479,0.03004,0.208537,0.065777,31.65,0.195863,0.00096,0.216173,0.061837,0.000052,0.085005,0.009599,0.002715,0.308764,0.033946,0.003366,0.453398,16.55,0.023368,0.191864,0.31786,0.335179,0.308382,0.402483,0.004209,0.055924,0.007559,0.001803,0.050425,0.011593,0.000167
20/10/2019,8222.08,175.53,0.294179,1,224.93,94.7,54.93,2.93,18.44,0.877438,2.44,0.063247,56.42,0.039529,3.42,0.015552,1,69.3,0.033541,4.52,7.32,0.270887,0.040716,36.42,1.85,499.49,0.587114,1,0.00273,0.226761,0.003366,7.56,1,0.782528,14.65,1.72,0.646405,1556.84,0.297418,0.331749,0.29401,1.08,8.25,0.810827,0.470309,0.421652,181.45,0.031874,0.695351,0.814874,3.49,0.801653,0.056781,0.085987,0.121413,0.057914,0.000919,0.299211,0.007525,0.561194,0.056166,0.546748,0.021938,0.163463,0.182364,1.1,0.141193,0.000529,0.174055,0.098796,0.00205,12.49,0.01244,3.86,0.026226,1.41,0.000378,2.61,0.003508,0.004407,0.005241,0.018582,0.054391,0.046696,0.001055,1.12,0.051394,0.18357,4.92,0.082438,5.56,0.481034,0.029542,7.46,0.000181,0.080058,0.314099,0.126839,0.321779,0.571321,0.036666,0.003568,0.046084,1.87,0.034741,0.314229,1,2.84,0.000287,0.069223,0.340901,0.307133,0.013698,0.141261,0.008797,0.125093,0.031282,0.20888,0.065499,32.04,0.188579,0.000987,0.248886,0.060318,0.000055,0.083302,0.009507,0.002723,0.334651,0.034935,0.003521,0.462923,15.59,0.024008,0.196894,0.323507,0.346639,0.317052,0.406704,0.00473,0.055842,0.007714,0.001877,0.050523,0.011657,0.000167
21/10/2019,8243.72,174.92,0.292979,1,233.26,112.67,54.94,2.94,18.31,0.871432,2.63,0.063975,57.84,0.03928,3.41,0.015598,1,69.02,0.033473,4.6,7.43,0.270333,0.040347,36.89,1.84,497.72,0.594162,1,0.002774,0.218037,0.003345,7.62,1,0.760248,14.57,1.71,0.711159,1560.3,0.300265,0.324134,0.303211,1.09,8.26,0.811253,0.470934,0.440069,175.01,0.031285,0.747864,0.810601,3.61,0.814873,0.057902,0.086955,0.110756,0.057282,0.00093,0.27695,0.007479,0.558359,0.053958,0.52774,0.022302,0.160996,0.178828,1.11,0.138741,0.000525,0.212685,0.100508,0.001997,12.5,0.0124,4.07,0.026253,1.41,0.000399,2.52,0.003409,0.004414,0.00538,0.018646,0.055032,0.04557,0.001066,1.11,0.050849,0.185152,4.86,0.079696,5.3,0.473504,0.030102,6.64,0.00018,0.102969,0.312678,0.125044,0.32381,0.621333,0.042066,0.003609,0.045441,1.87,0.034612,0.311597,1.01,2.81,0.000294,0.072997,0.327218,0.30534,0.013698,0.146407,0.008797,0.124834,0.030304,0.207855,0.070045,31.85,0.189796,0.001051,0.252563,0.068605,0.00005,0.081795,0.008828,0.002877,0.341887,0.045741,0.003553,0.475968,14.27,0.023473,0.201964,0.324583,0.338578,0.317486,0.42368,0.004364,0.055697,0.007593,0.001833,0.049342,0.011846,0.000167
22/10/2019,8078.2,172.3,0.291607,1,228.04,106.35,53.74,2.9,18.2,0.838575,2.61,0.062811,56.66,0.038816,3.36,0.015212,1,67.59,0.033744,4.48,7.3,0.270907,0.038791,35.94,1.8,493.16,0.583769,1,0.002565,0.242527,0.003288,7.52,1,0.744677,13.95,1.68,0.708584,1527.68,0.298491,0.31309,0.301978,1.11,7.94,0.800011,0.459358,0.43661,173.15,0.031185,0.712305,0.783522,3.54,0.791711,0.059965,0.094018,0.116171,0.056309,0.000885,0.284055,0.007213,0.542118,0.055083,0.563057,0.02137,0.159584,0.170571,1.1,0.136472,0.00053,0.212002,0.099026,0.001947,12.35,0.012256,4.13,0.02679,1.4,0.000339,2.65,0.003392,0.004281,0.005225,0.018318,0.057489,0.044893,0.001048,1.1,0.051568,0.186692,4.81,0.079215,5.16,0.465831,0.029113,6.99,0.000182,0.107122,0.309254,0.122614,0.33202,0.594222,0.047931,0.00356,0.044439,1.82,0.034035,0.318681,0.996569,2.87,0.000276,0.070133,0.323723,0.298568,0.013698,0.147595,0.008797,0.123129,0.029783,0.205757,0.071853,31.27,0.184826,0.000921,0.252987,0.062204,0.00005,0.080379,0.009835,0.002697,0.349598,0.057389,0.003369,0.463376,14.71,0.02321,0.195573,0.324704,0.332527,0.306117,0.398507,0.004378,0.054791,0.007458,0.001808,0.04909,0.011515,0.000167
